customer_id,vintage_month,credit_score_band,credit_score,income_band,region,loan_purpose,origination_balance
118207,2026-03-01,Near_Prime,680,High,Northeast,Cash_Advance,4850.64
118208,2026-03-01,Prime,774,Medium,Northeast,Card_Refinance,4761.39
118209,2026-03-01,Near_Prime,678,Medium,Midwest,Travel,5567.91
118210,2026-03-01,Prime,821,High,South,Retail_Purchase,5280.77
118211,2026-03-01,Near_Prime,671,Medium,South,Card_Refinance,6984.33
118212,2026-03-01,Prime,745,Low,West,Travel,10073.29
118213,2026-03-01,Prime,832,Medium,West,Cash_Advance,13810.25
118214,2026-03-01,Prime,775,Medium,South,Cash_Advance,4762.18
118215,2026-03-01,Prime,733,Low,Northeast,Card_Refinance,10168.77
118216,2026-03-01,Near_Prime,685,High,West,General_Spend,5016.01
118217,2026-03-01,Subprime,617,Medium,Northeast,General_Spend,7133.25
118218,2026-03-01,Prime,769,Low,Northeast,General_Spend,11100.09
118219,2026-03-01,Near_Prime,705,Medium,Northeast,Travel,11472.18
118220,2026-03-01,Prime,735,Low,Northeast,General_Spend,14873.88
118221,2026-03-01,Subprime,643,Medium,Midwest,Travel,2721.82
118222,2026-03-01,Subprime,606,High,South,General_Spend,2516.74
118223,2026-03-01,Subprime,630,Medium,Midwest,Cash_Advance,4999.07
118224,2026-03-01,Near_Prime,697,Medium,South,Travel,3857.07
118225,2026-03-01,Subprime,633,Low,South,Cash_Advance,1783.97
118226,2026-03-01,Prime,764,High,South,General_Spend,4437.75
118227,2026-03-01,Near_Prime,679,Low,South,General_Spend,2693.88
118228,2026-03-01,Near_Prime,690,Low,West,Cash_Advance,7226.6
118229,2026-03-01,Prime,807,Medium,Midwest,Card_Refinance,4437.25
118230,2026-03-01,Near_Prime,694,Medium,Midwest,Retail_Purchase,4229.33
118231,2026-03-01,Near_Prime,676,High,South,General_Spend,4141.26
118232,2026-03-01,Subprime,597,Medium,Midwest,Card_Refinance,10250.97
118233,2026-03-01,Subprime,599,High,South,Card_Refinance,5546.68
118234,2026-03-01,Subprime,614,Medium,South,Card_Refinance,2482.23
118235,2026-03-01,Prime,844,High,Northeast,Travel,2742.5
118236,2026-03-01,Prime,754,High,Midwest,Cash_Advance,7758.2
118237,2026-03-01,Prime,792,Low,Northeast,General_Spend,4390.48
118238,2026-03-01,Prime,727,Medium,West,General_Spend,13604.73
118239,2026-03-01,Near_Prime,712,Medium,West,Cash_Advance,6825.37
118240,2026-03-01,Prime,752,Medium,South,Card_Refinance,5084.11
118241,2026-03-01,Near_Prime,667,Low,Northeast,Retail_Purchase,5969.88
118242,2026-03-01,Subprime,604,High,Midwest,Cash_Advance,4861.89
118243,2026-03-01,Prime,812,Low,Midwest,Travel,3237.26
118244,2026-03-01,Prime,752,Low,South,Retail_Purchase,5363.94
118245,2026-03-01,Prime,813,Low,Northeast,Card_Refinance,5291.18
118246,2026-03-01,Prime,807,High,Midwest,General_Spend,3661.55
118247,2026-03-01,Prime,792,High,Midwest,Travel,3566.67
118248,2026-03-01,Near_Prime,684,Low,Midwest,Cash_Advance,13945.01
118249,2026-03-01,Prime,763,Low,South,Retail_Purchase,12869.07
118250,2026-03-01,Prime,838,Low,Midwest,Cash_Advance,9487.92
118251,2026-03-01,Near_Prime,698,Medium,South,Card_Refinance,3197.32
118252,2026-03-01,Near_Prime,688,Low,Northeast,Travel,3706.55
118253,2026-03-01,Near_Prime,661,Medium,Northeast,Cash_Advance,2010.96
118254,2026-03-01,Prime,738,Low,Midwest,Cash_Advance,2886.93
118255,2026-03-01,Prime,824,Medium,Northeast,General_Spend,8384.06
118256,2026-03-01,Subprime,615,Medium,Midwest,Cash_Advance,3389.06
118257,2026-03-01,Prime,724,High,West,Cash_Advance,8151.67
118258,2026-03-01,Prime,760,Medium,West,Retail_Purchase,8029.34
118259,2026-03-01,Near_Prime,706,High,West,Retail_Purchase,2653.54
118260,2026-03-01,Prime,763,Low,Northeast,Travel,10619.16
118261,2026-03-01,Near_Prime,712,Medium,Midwest,Cash_Advance,9978.45
118262,2026-03-01,Near_Prime,663,High,Northeast,Travel,5470.21
118263,2026-03-01,Subprime,641,Medium,South,Travel,2732.16
118264,2026-03-01,Near_Prime,667,High,Midwest,General_Spend,6176.32
118265,2026-03-01,Prime,781,Medium,Midwest,Travel,9664.84
118266,2026-03-01,Near_Prime,702,Medium,West,Cash_Advance,7965.47
118267,2026-03-01,Near_Prime,688,Medium,Midwest,Travel,2581.18
118268,2026-03-01,Prime,821,Medium,West,Card_Refinance,18659.5
118269,2026-03-01,Prime,771,Medium,West,Card_Refinance,4904.6
118270,2026-03-01,Subprime,658,Medium,Northeast,Card_Refinance,943.47
118271,2026-03-01,Prime,833,Medium,Northeast,General_Spend,17683.33
118272,2026-03-01,Near_Prime,682,Low,South,Cash_Advance,3668.78
118273,2026-03-01,Prime,775,Low,West,Cash_Advance,8209.01
118274,2026-03-01,Prime,744,Medium,Northeast,Travel,5209.93
118275,2026-03-01,Prime,826,Low,West,Travel,6619.05
118276,2026-03-01,Near_Prime,678,Low,West,Travel,6985.02
118277,2026-03-01,Prime,819,High,South,Retail_Purchase,4525.53
118278,2026-03-01,Near_Prime,683,Medium,Midwest,Cash_Advance,3432.87
118279,2026-03-01,Subprime,633,Medium,West,Retail_Purchase,4809.02
118280,2026-03-01,Prime,728,Low,South,Travel,2802.57
118281,2026-03-01,Subprime,638,High,South,Travel,861.81
118282,2026-03-01,Near_Prime,698,Low,West,Travel,3731.36
118283,2026-03-01,Subprime,605,High,Midwest,Travel,1994.51
118284,2026-03-01,Near_Prime,697,Medium,Midwest,Retail_Purchase,9887.52
118285,2026-03-01,Near_Prime,691,Low,South,Card_Refinance,3875.0
118286,2026-03-01,Prime,786,Low,South,Card_Refinance,4782.42
118287,2026-03-01,Near_Prime,666,Medium,Northeast,General_Spend,4181.48
118288,2026-03-01,Prime,817,Medium,South,Cash_Advance,10364.67
118289,2026-03-01,Subprime,609,Low,Northeast,Travel,4394.79
118290,2026-03-01,Near_Prime,718,Low,Midwest,Retail_Purchase,4502.57
118291,2026-03-01,Near_Prime,696,Medium,Northeast,General_Spend,11920.03
118292,2026-03-01,Subprime,622,Medium,West,General_Spend,4830.93
118293,2026-03-01,Near_Prime,704,Medium,West,Travel,9951.93
118294,2026-03-01,Subprime,636,High,Midwest,General_Spend,10571.8
118295,2026-03-01,Prime,730,Medium,Midwest,Retail_Purchase,7685.63
118296,2026-03-01,Near_Prime,704,Medium,Northeast,Travel,9393.54
118297,2026-03-01,Subprime,628,Medium,Northeast,Travel,1306.87
118298,2026-03-01,Prime,738,Low,Northeast,Card_Refinance,4202.62
118299,2026-03-01,Near_Prime,676,High,South,Cash_Advance,6780.87
118300,2026-03-01,Near_Prime,676,High,West,General_Spend,4479.25
118301,2026-03-01,Prime,788,Low,Midwest,Cash_Advance,12255.81
118302,2026-03-01,Prime,811,Low,Midwest,Cash_Advance,4496.34
118303,2026-03-01,Prime,737,Medium,South,Cash_Advance,2455.58
118304,2026-03-01,Prime,755,Low,South,Travel,5040.15
118305,2026-03-01,Prime,813,Medium,West,General_Spend,5723.4
118306,2026-03-01,Near_Prime,712,Medium,South,Card_Refinance,13772.63
118307,2026-03-01,Subprime,652,High,Midwest,Cash_Advance,4019.41
118308,2026-03-01,Near_Prime,685,Low,South,Retail_Purchase,12164.77
118309,2026-03-01,Near_Prime,695,High,South,General_Spend,2446.71
118310,2026-03-01,Near_Prime,677,Low,Northeast,Travel,4279.65
118311,2026-03-01,Prime,748,High,Midwest,Travel,9701.44
118312,2026-03-01,Prime,721,Medium,Northeast,General_Spend,6269.12
118313,2026-03-01,Subprime,642,Medium,South,Travel,4761.65
118314,2026-03-01,Near_Prime,675,Medium,West,Cash_Advance,4914.04
118315,2026-03-01,Near_Prime,678,Low,Midwest,General_Spend,10837.13
118316,2026-03-01,Subprime,640,Medium,South,Cash_Advance,3373.64
118317,2026-03-01,Subprime,585,Low,Northeast,Card_Refinance,4648.4
118318,2026-03-01,Near_Prime,677,High,South,Card_Refinance,4845.36
118319,2026-03-01,Prime,765,High,Midwest,Card_Refinance,5283.99
118320,2026-03-01,Subprime,626,Low,Northeast,General_Spend,4803.47
118321,2026-03-01,Prime,811,Low,West,General_Spend,6488.33
118322,2026-03-01,Near_Prime,700,High,South,Cash_Advance,4577.75
118323,2026-03-01,Prime,835,Medium,West,Card_Refinance,17703.95
118324,2026-03-01,Near_Prime,693,Medium,Midwest,Retail_Purchase,3266.45
118325,2026-03-01,Subprime,653,High,West,General_Spend,3668.62
118326,2026-03-01,Prime,811,Low,Midwest,Card_Refinance,3202.45
118327,2026-03-01,Near_Prime,708,High,South,Travel,19486.7
118328,2026-03-01,Subprime,592,Low,Midwest,Travel,3183.66
118329,2026-03-01,Near_Prime,687,High,South,Card_Refinance,12103.29
118330,2026-03-01,Prime,831,Medium,Midwest,General_Spend,14054.99
118331,2026-03-01,Prime,736,Low,Midwest,Travel,2690.34
118332,2026-03-01,Near_Prime,702,Medium,South,Card_Refinance,1303.41
118333,2026-03-01,Subprime,636,Low,South,Card_Refinance,7594.96
118334,2026-03-01,Subprime,638,Low,South,Travel,3469.62
118335,2026-03-01,Near_Prime,685,High,Midwest,Retail_Purchase,7504.93
118336,2026-03-01,Near_Prime,660,Low,Midwest,Card_Refinance,10807.74
118337,2026-03-01,Subprime,633,Medium,Midwest,Travel,4287.19
118338,2026-03-01,Subprime,592,Medium,Northeast,Retail_Purchase,2651.61
118339,2026-03-01,Prime,735,Medium,South,Travel,4509.46
118340,2026-03-01,Near_Prime,702,Medium,Midwest,Card_Refinance,3856.79
118341,2026-03-01,Prime,796,High,Northeast,General_Spend,3806.07
118342,2026-03-01,Prime,750,Low,Midwest,Retail_Purchase,8637.66
118343,2026-03-01,Subprime,619,Low,Northeast,General_Spend,10844.45
118344,2026-03-01,Near_Prime,712,Low,South,Cash_Advance,3182.9
118345,2026-03-01,Near_Prime,665,High,Northeast,Travel,6849.98
118346,2026-03-01,Near_Prime,667,Medium,Midwest,General_Spend,2545.1
118347,2026-03-01,Subprime,607,Medium,West,Cash_Advance,4700.88
118348,2026-03-01,Prime,766,Low,Midwest,Travel,8933.29
118349,2026-03-01,Subprime,584,Low,West,Cash_Advance,5681.56
118350,2026-03-01,Near_Prime,704,High,Northeast,Cash_Advance,2975.9
118351,2026-03-01,Near_Prime,695,High,Midwest,Cash_Advance,3519.54
118352,2026-03-01,Prime,803,High,Midwest,Travel,2761.4
118353,2026-03-01,Near_Prime,667,High,West,Travel,6198.8
118354,2026-03-01,Prime,838,High,Northeast,General_Spend,7025.01
118355,2026-03-01,Near_Prime,662,High,Northeast,Retail_Purchase,2614.67
118356,2026-03-01,Near_Prime,714,Low,Midwest,Card_Refinance,5379.89
118357,2026-03-01,Subprime,580,High,South,General_Spend,5344.7
118358,2026-03-01,Prime,846,Low,West,Retail_Purchase,10985.67
118359,2026-03-01,Near_Prime,708,Medium,South,Card_Refinance,2674.32
118360,2026-03-01,Near_Prime,679,High,Midwest,Card_Refinance,4260.86
118361,2026-03-01,Prime,771,Medium,South,Cash_Advance,13585.3
118362,2026-03-01,Near_Prime,705,Low,Midwest,Cash_Advance,1692.39
118363,2026-03-01,Prime,832,Medium,Midwest,Retail_Purchase,6920.26
118364,2026-03-01,Subprime,616,Medium,Northeast,Travel,4595.07
118365,2026-03-01,Near_Prime,664,Medium,South,Cash_Advance,9669.34
118366,2026-03-01,Prime,817,Medium,Midwest,Card_Refinance,23725.94
118367,2026-03-01,Subprime,613,High,Northeast,General_Spend,3155.86
118368,2026-03-01,Near_Prime,683,High,South,Retail_Purchase,7438.28
118369,2026-03-01,Prime,763,Medium,South,Card_Refinance,5296.3
118370,2026-03-01,Subprime,652,Medium,West,Cash_Advance,1419.88
118371,2026-03-01,Prime,725,Low,South,Retail_Purchase,18860.82
118372,2026-03-01,Prime,762,Medium,Northeast,Cash_Advance,10558.73
118373,2026-03-01,Prime,774,Medium,South,Cash_Advance,10785.9
118374,2026-03-01,Near_Prime,688,Medium,Midwest,Retail_Purchase,6803.9
118375,2026-03-01,Near_Prime,706,Medium,South,Retail_Purchase,7828.73
118376,2026-03-01,Subprime,601,High,Midwest,Travel,2109.25
118377,2026-03-01,Subprime,656,Low,West,Retail_Purchase,4698.35
118378,2026-03-01,Near_Prime,713,Medium,South,Cash_Advance,5391.51
118379,2026-03-01,Prime,845,High,Northeast,Retail_Purchase,14873.42
118380,2026-03-01,Prime,819,Medium,Northeast,Travel,14391.4
118381,2026-03-01,Prime,743,Low,Midwest,Retail_Purchase,6427.5
118382,2026-03-01,Near_Prime,680,Low,Northeast,Travel,4036.47
118383,2026-03-01,Prime,770,Low,West,Travel,11161.88
118384,2026-03-01,Near_Prime,661,High,West,Cash_Advance,7823.37
118385,2026-03-01,Subprime,626,Medium,Midwest,Travel,1398.37
118386,2026-03-01,Prime,766,Medium,Northeast,Travel,3097.23
118387,2026-03-01,Prime,793,Low,South,Retail_Purchase,16917.61
118388,2026-03-01,Prime,755,Medium,Northeast,Travel,4613.94
118389,2026-03-01,Prime,721,High,Northeast,Travel,1478.74
118390,2026-03-01,Near_Prime,696,Medium,South,Travel,10367.66
118391,2026-03-01,Subprime,580,Low,Midwest,Card_Refinance,3413.13
118392,2026-03-01,Subprime,619,Medium,Midwest,General_Spend,2036.49
118393,2026-03-01,Prime,849,Medium,Midwest,General_Spend,7313.38
118394,2026-03-01,Subprime,646,Medium,Midwest,Travel,2605.41
118395,2026-03-01,Subprime,631,Medium,Midwest,Retail_Purchase,1818.58
118396,2026-03-01,Prime,812,Low,South,General_Spend,11403.64
118397,2026-03-01,Subprime,609,Medium,Midwest,Retail_Purchase,4502.02
118398,2026-03-01,Near_Prime,673,Medium,West,Retail_Purchase,7308.45
118399,2026-03-01,Near_Prime,700,Medium,Northeast,Cash_Advance,2523.88
118400,2026-03-01,Prime,797,High,West,Retail_Purchase,1936.46
118401,2026-03-01,Near_Prime,670,High,Midwest,Card_Refinance,7398.37
118402,2026-03-01,Prime,794,Medium,Northeast,Retail_Purchase,3453.45
118403,2026-03-01,Subprime,626,Medium,Northeast,Travel,4086.8
118404,2026-03-01,Subprime,651,Low,South,Cash_Advance,2794.64
118405,2026-03-01,Prime,745,Medium,South,General_Spend,5558.84
118406,2026-03-01,Near_Prime,695,Medium,South,Cash_Advance,4494.78
118407,2026-03-01,Near_Prime,711,Medium,South,Cash_Advance,3220.36
118408,2026-03-01,Prime,842,Medium,Northeast,Retail_Purchase,8929.68
118409,2026-03-01,Near_Prime,711,High,South,Travel,9052.51
118410,2026-03-01,Prime,735,Medium,Northeast,Retail_Purchase,10177.53
118411,2026-03-01,Near_Prime,675,High,South,Cash_Advance,4993.65
118412,2026-03-01,Prime,725,Medium,South,General_Spend,13489.44
118413,2026-03-01,Prime,767,Low,West,Card_Refinance,11491.24
118414,2026-03-01,Prime,833,High,Midwest,Cash_Advance,5751.69
118415,2026-03-01,Prime,764,Medium,South,Card_Refinance,4824.75
118416,2026-03-01,Prime,819,Low,Midwest,Card_Refinance,7448.03
118417,2026-03-01,Prime,763,High,West,General_Spend,13271.33
118418,2026-03-01,Near_Prime,673,Medium,Northeast,Card_Refinance,5413.19
118419,2026-03-01,Near_Prime,718,High,Northeast,Cash_Advance,7166.83
118420,2026-03-01,Prime,840,Low,Northeast,General_Spend,8657.38
118421,2026-03-01,Near_Prime,710,Medium,West,General_Spend,7471.97
118422,2026-03-01,Prime,777,Low,Northeast,Travel,9839.84
118423,2026-03-01,Subprime,593,High,South,Card_Refinance,722.35
118424,2026-03-01,Prime,821,High,West,Retail_Purchase,13561.1
118425,2026-03-01,Near_Prime,683,High,Midwest,Travel,3001.17
118426,2026-03-01,Subprime,654,Low,West,Retail_Purchase,3169.06
118427,2026-03-01,Prime,751,Low,West,Travel,4087.71
118428,2026-03-01,Subprime,599,Low,West,Cash_Advance,5659.48
118429,2026-03-01,Near_Prime,700,Medium,South,General_Spend,3967.36
118430,2026-03-01,Prime,807,Low,Midwest,General_Spend,16705.29
118431,2026-03-01,Prime,754,Low,South,General_Spend,6917.06
118432,2026-03-01,Near_Prime,708,High,Northeast,Card_Refinance,11998.88
118433,2026-03-01,Subprime,601,High,Midwest,Cash_Advance,2965.39
118434,2026-03-01,Near_Prime,678,Low,Midwest,Retail_Purchase,4776.55
118435,2026-03-01,Near_Prime,682,Low,South,Retail_Purchase,5203.97
118436,2026-03-01,Subprime,657,Low,West,General_Spend,599.08
118437,2026-03-01,Near_Prime,698,High,Northeast,Cash_Advance,2741.97
118438,2026-03-01,Near_Prime,660,High,West,Cash_Advance,6694.05
118439,2026-03-01,Prime,832,High,West,General_Spend,10792.95
118440,2026-03-01,Near_Prime,693,High,West,Card_Refinance,5015.98
118441,2026-03-01,Near_Prime,666,Medium,Northeast,Travel,6211.16
118442,2026-03-01,Subprime,657,Medium,West,General_Spend,2552.49
118443,2026-03-01,Near_Prime,676,Medium,West,Travel,6025.68
118444,2026-03-01,Subprime,590,Medium,Northeast,General_Spend,8577.74
118445,2026-03-01,Subprime,649,Medium,Midwest,Card_Refinance,6532.47
118446,2026-03-01,Prime,827,Low,West,General_Spend,5134.35
118447,2026-03-01,Near_Prime,680,High,South,Travel,1308.15
118448,2026-03-01,Prime,793,Medium,West,General_Spend,6282.7
118449,2026-03-01,Prime,743,Medium,West,General_Spend,11432.35
118450,2026-03-01,Near_Prime,696,High,South,Travel,8539.71
118451,2026-03-01,Subprime,634,Medium,Northeast,Cash_Advance,3968.2
118452,2026-03-01,Subprime,629,Medium,South,Retail_Purchase,5345.95
118453,2026-03-01,Prime,759,Medium,West,Card_Refinance,8377.91
118454,2026-03-01,Subprime,648,Medium,South,General_Spend,3365.19
118455,2026-03-01,Subprime,631,Medium,Midwest,Cash_Advance,7522.91
118456,2026-03-01,Prime,814,Low,Midwest,Travel,4424.18
118457,2026-03-01,Prime,790,Medium,Northeast,Retail_Purchase,8819.53
118458,2026-03-01,Prime,785,Medium,Northeast,General_Spend,7271.67
118459,2026-03-01,Prime,784,Medium,Northeast,General_Spend,1119.15
118460,2026-03-01,Near_Prime,679,Medium,South,Travel,7975.44
118461,2026-03-01,Near_Prime,715,Low,West,Travel,11727.99
118462,2026-03-01,Prime,732,Medium,Northeast,General_Spend,22613.49
118463,2026-03-01,Subprime,613,Medium,Midwest,Cash_Advance,875.17
118464,2026-03-01,Subprime,594,Medium,South,Retail_Purchase,5134.1
118465,2026-03-01,Subprime,603,Medium,Midwest,Retail_Purchase,3020.91
118466,2026-03-01,Subprime,591,Low,Northeast,Cash_Advance,7560.05
118467,2026-03-01,Prime,809,Medium,South,Travel,18209.59
118468,2026-03-01,Subprime,583,Low,South,Cash_Advance,2976.75
118469,2026-03-01,Prime,837,High,Midwest,Retail_Purchase,9735.8
118470,2026-03-01,Subprime,634,Medium,South,Cash_Advance,3273.44
118471,2026-03-01,Near_Prime,702,Medium,South,Travel,10054.83
118472,2026-03-01,Near_Prime,692,Medium,South,General_Spend,4204.46
118473,2026-03-01,Subprime,583,Low,South,Card_Refinance,1890.56
118474,2026-03-01,Prime,846,Medium,West,Travel,14509.48
118475,2026-03-01,Subprime,646,Medium,Midwest,Cash_Advance,4394.94
118476,2026-03-01,Prime,807,High,South,General_Spend,4344.95
118477,2026-03-01,Prime,818,Low,West,Card_Refinance,8613.6
118478,2026-03-01,Prime,724,Low,Midwest,Card_Refinance,4776.94
118479,2026-03-01,Subprime,580,Medium,Northeast,Travel,1672.33
118480,2026-03-01,Prime,777,Low,Midwest,Travel,13951.9
118481,2026-03-01,Near_Prime,692,Medium,Midwest,Travel,4782.61
118482,2026-03-01,Near_Prime,672,Medium,South,Card_Refinance,8127.5
118483,2026-03-01,Subprime,635,High,Northeast,Card_Refinance,3020.81
118484,2026-03-01,Subprime,598,Medium,South,Card_Refinance,10065.37
118485,2026-03-01,Near_Prime,686,Medium,Northeast,Retail_Purchase,4569.0
118486,2026-03-01,Near_Prime,681,Medium,West,Cash_Advance,6765.47
118487,2026-03-01,Subprime,600,Medium,Midwest,Retail_Purchase,1386.37
118488,2026-03-01,Prime,752,Low,Northeast,Retail_Purchase,6535.05
118489,2026-03-01,Prime,771,Low,Northeast,Card_Refinance,10909.66
118490,2026-03-01,Prime,829,High,Northeast,Card_Refinance,22211.31
118491,2026-03-01,Prime,789,Low,West,Card_Refinance,10123.06
118492,2026-03-01,Near_Prime,687,Low,Midwest,Card_Refinance,8997.34
118493,2026-03-01,Prime,753,Medium,Northeast,Travel,3318.72
118494,2026-03-01,Prime,771,High,South,Travel,5512.38
118495,2026-03-01,Prime,741,Medium,Northeast,Retail_Purchase,9763.55
118496,2026-03-01,Subprime,624,Low,South,Travel,5218.52
118497,2026-03-01,Prime,725,High,South,Cash_Advance,9406.27
118498,2026-03-01,Prime,812,Medium,Midwest,General_Spend,6647.58
118499,2026-03-01,Prime,725,Medium,West,Cash_Advance,2539.88
118500,2026-03-01,Prime,760,High,West,Card_Refinance,8966.63
118501,2026-03-01,Near_Prime,703,Low,Midwest,Travel,4690.49
118502,2026-03-01,Near_Prime,679,Medium,West,Retail_Purchase,2888.14
118503,2026-03-01,Prime,822,Medium,South,Card_Refinance,6361.98
118504,2026-03-01,Prime,802,Low,West,General_Spend,20105.06
118505,2026-03-01,Near_Prime,702,High,Northeast,Travel,5862.8
118506,2026-03-01,Prime,817,High,Northeast,Travel,7949.4
118507,2026-03-01,Subprime,647,Low,Midwest,Travel,5180.22
118508,2026-03-01,Subprime,658,Medium,West,Travel,2348.24
118509,2026-03-01,Near_Prime,692,Medium,Midwest,Cash_Advance,8078.99
118510,2026-03-01,Prime,837,Medium,South,Card_Refinance,15029.89
118511,2026-03-01,Prime,834,High,West,Cash_Advance,7505.08
118512,2026-03-01,Subprime,646,High,Midwest,General_Spend,1464.56
118513,2026-03-01,Prime,810,Low,South,Card_Refinance,9528.71
118514,2026-03-01,Prime,748,Medium,Northeast,Card_Refinance,10290.55
118515,2026-03-01,Prime,740,Low,South,Retail_Purchase,7959.45
118516,2026-03-01,Prime,824,Medium,Midwest,General_Spend,3635.35
118517,2026-03-01,Prime,767,Medium,South,Travel,7103.84
118518,2026-03-01,Prime,833,Medium,Northeast,Cash_Advance,7402.0
118519,2026-03-01,Prime,740,High,South,General_Spend,8521.19
